00031800,23.75,24.64,13.50,0.91,0
00032300,23.75,24.57,14.00,0.92,0
00032800,23.80,24.62,14.50,0.92,0
00033300,23.78,24.62,15.00,0.92,0
00033800,23.77,24.58,15.50,0.92,0
00034300,23.75,24.60,0.00,0.92,0
00034800,23.78,24.60,0.50,0.92,0
00035300,23.76,24.61,1.00,0.92,0
00035800,23.78,24.59,1.50,0.92,0
00036300,23.78,24.62,2.00,0.92,0
00036800,23.79,24.59,2.50,0.92,0
00037300,23.76,24.65,3.00,0.92,0
00037800,23.75,24.66,3.50,0.92,0
00038300,23.81,24.54,4.00,0.92,0
00038800,23.78,24.58,4.50,0.92,0
00039300,23.78,24.60,5.00,0.92,0
00039800,23.83,24.56,5.50,0.92,0
00040200,23.78,24.51,6.00,0.92,0
00040700,23.78,24.59,6.50,0.92,0
00041200,23.85,24.64,7.00,0.92,0
00041700,23.82,24.61,7.50,0.93,0
00042200,23.81,24.60,8.00,0.93,0
00042700,23.78,24.57,8.50,0.93,0
00043200,23.75,24.60,9.00,0.93,0
00043700,23.78,24.65,9.50,0.93,0
00044200,23.77,24.62,10.00,0.93,0
00044700,23.71,24.57,10.50,0.93,0
00045200,23.82,24.60,11.00,0.93,0
00045700,23.73,24.61,11.50,0.93,0
00046200,23.77,24.57,12.00,0.93,0
00046700,23.82,24.55,12.50,0.93,0
00047200,23.78,24.64,13.00,0.93,0
00047700,23.80,24.61,13.50,0.93,0
00048200,23.78,24.60,14.00,0.93,0
00048700,23.85,24.60,14.50,0.93,0
00049200,23.80,24.64,15.00,0.93,0
00049700,23.81,24.56,15.50,0.93,0
00050200,23.83,24.61,0.00,0.93,0
00050700,23.80,24.65,0.50,0.94,0
00051200,23.78,24.60,1.00,0.94,0
00051700,23.81,24.64,1.50,0.94,0
00052200,23.82,24.60,2.00,0.94,0
00052700,23.82,24.62,2.50,0.94,0
00053200,23.81,24.61,3.00,0.94,0
00053700,23.79,24.58,3.50,0.94,0
00054200,23.73,24.62,4.00,0.94,0
00054700,23.83,24.61,4.50,0.94,0
00055200,23.79,24.62,5.00,0.94,0
00055700,23.82,24.61,5.50,0.94,0
00056200,23.78,24.62,6.00,0.94,0
00056700,23.83,24.60,6.50,0.94,0
00057200,23.79,24.58,7.00,0.94,0
00057700,23.86,24.62,7.50,0.94,0
00058200,23.87,24.61,8.00,0.94,0
00058700,23.88,24.56,8.50,0.94,0
00059200,23.85,24.57,9.00,0.95,0
00059700,23.79,24.65,9.50,0.95,0
00060200,23.82,24.62,10.00,0.95,0
00060700,23.75,24.61,10.50,0.95,0
00061200,23.81,24.59,11.00,0.95,0
00061700,23.72,24.59,11.50,0.95,0
00062200,23.79,24.64,12.00,0.95,0
00062700,23.81,24.58,12.50,0.95,0
00063200,23.82,24.64,13.00,0.95,0
00063700,23.78,24.61,13.50,0.95,0
00064200,23.83,24.64,14.00,0.95,0
00064700,23.79,24.65,14.50,0.95,0
00065200,23.75,24.62,15.00,0.95,0
00065700,23.85,24.57,15.50,0.95,0
00066200,23.79,24.64,0.00,0.95,1
00066700,23.69,24.65,0.50,0.96,1
00067200,23.63,24.59,1.00,0.96,1
00067700,23.54,24.67,1.50,0.96,1
00068200,23.59,24.55,2.00,0.96,1
00068700,23.68,24.58,2.50,0.96,1
00069200,23.65,24.62,3.00,0.96,1
00069700,23.61,24.57,3.50,0.96,1
00070200,23.59,24.64,4.00,0.96,1
00070700,23.67,24.61,4.50,0.96,1
00071200,23.65,24.56,5.00,0.96,1
00071700,23.66,24.62,5.50,0.96,1
00072200,23.66,24.56,6.00,0.96,1
00072700,23.63,24.66,6.50,0.96,1
00073200,23.59,24.64,7.00,0.96,1
00073700,23.68,24.60,7.50,0.96,1
00074200,23.65,24.69,8.00,0.96,1
00074700,23.63,24.62,8.50,0.97,0
00075200,23.85,24.59,9.00,0.96,0
00075700,23.82,24.59,9.50,0.96,0
00076100,23.87,24.59,10.00,0.96,0
00076600,23.81,24.58,10.50,0.97,0
00077100,23.88,24.58,11.00,0.97,0
00077600,23.89,24.60,11.50,0.97,0
00078100,23.81,24.64,12.00,0.97,0
00078600,23.83,24.60,12.50,0.97,0
00079100,23.83,24.65,13.00,0.97,0
00079600,23.86,24.59,13.50,0.97,0
00080100,23.91,24.61,14.00,0.97,0
00080600,23.82,24.60,14.50,0.97,0
00081100,23.88,24.61,15.00,0.97,0
00081600,23.85,24.66,15.50,0.97,0
00082100,23.82,24.60,0.00,0.97,1
00082600,23.58,24.61,0.50,0.97,1
00083100,23.68,24.60,1.00,0.97,1
00083600,23.62,24.64,1.50,0.98,1
00084100,23.63,24.60,2.00,0.98,1
00084600,23.65,24.60,2.50,0.98,1
00085100,23.61,24.59,3.00,0.98,1
00085600,23.70,24.68,3.50,0.98,1
00086100,23.62,24.61,4.00,0.98,1
00086600,23.68,24.62,4.50,0.98,1
00087100,23.67,24.60,5.00,0.98,1
00087600,23.68,24.60,5.50,0.98,1
00088100,23.70,24.65,6.00,0.98,1
00088600,23.71,24.58,6.50,0.98,1
00089100,23.68,24.61,7.00,0.98,1
00089600,23.60,24.57,7.50,0.98,1
00090100,23.69,24.59,8.00,0.98,1
00090600,23.65,24.61,8.50,0.98,0
00091100,23.82,24.58,9.00,0.98,0
00091600,23.86,24.60,9.50,0.98,0
00092100,23.82,24.64,10.00,0.98,0
00092600,23.91,24.60,10.50,0.98,0
00093100,23.91,24.61,11.00,0.98,0
00093600,23.82,24.61,11.50,0.98,0
00094100,23.88,24.66,12.00,0.98,0
00094600,23.83,24.62,12.50,0.99,0
00095100,23.87,24.64,13.00,0.99,0
00095600,23.85,24.61,13.50,0.99,0
00096100,23.83,24.64,14.00,0.99,0
00096600,23.87,24.61,14.50,0.99,0
00097100,23.88,24.69,15.00,0.99,0
00097600,23.89,24.59,15.50,0.99,0
00098100,23.83,24.66,0.00,0.99,0
00098600,23.86,24.64,0.50,0.99,1
00099100,23.71,24.64,1.00,0.99,1
00099600,23.71,24.60,1.50,0.99,1
00100100,23.77,24.65,2.00,0.99,1
00100600,23.75,24.60,2.50,0.99,1
00101100,23.72,24.57,3.00,0.99,1
00101600,23.71,24.64,3.50,0.99,1
00102100,23.73,24.62,4.00,1.00,1
00102600,23.75,24.62,4.50,1.00,1
00103100,23.75,24.60,5.00,1.00,1
00103600,23.75,24.64,5.50,1.00,1
00104100,23.66,24.67,6.00,1.00,1
00104600,23.71,24.62,6.50,1.00,1
00105100,23.71,24.65,7.00,1.00,1
00105600,23.68,24.62,7.50,1.00,1
00106100,23.75,24.60,8.00,1.00,1
00106600,23.77,24.64,8.50,1.00,1
00107100,23.69,24.56,9.00,1.00,0
00107600,23.91,24.64,9.50,1.00,0
00108100,23.96,24.58,10.00,1.00,0
00108600,24.00,24.60,10.50,1.00,0
00109100,23.95,24.66,11.00,1.00,0
00109600,23.92,24.64,11.50,1.00,0
00110100,24.02,24.61,12.00,1.00,0
00110600,23.95,24.61,12.50,1.00,0
00111100,24.01,24.62,13.00,1.00,0
00111600,23.93,24.60,13.50,1.00,0
00112100,23.96,24.65,14.00,1.00,0
00112600,23.95,24.62,14.50,1.00,0
00113100,23.98,24.64,15.00,1.00,0
00113600,24.01,24.59,15.50,1.00,0
00114100,23.96,24.60,0.00,1.00,0
00114600,23.96,24.62,0.50,1.00,1
00115100,23.78,24.45,1.00,1.00,1
00115500,23.79,24.41,1.50,1.00,1
00116000,23.78,24.44,2.00,1.00,1
00116500,23.85,24.34,2.50,1.00,1
00117000,23.81,24.39,3.00,1.00,1
00117500,23.81,24.41,3.50,1.00,1
00118000,23.83,24.34,4.00,1.00,1
00118500,23.80,24.42,4.50,1.00,1
00119000,23.88,24.40,5.00,1.00,1
00119500,23.78,24.38,5.50,1.00,1
00120000,23.88,24.44,6.00,1.00,1
00120500,23.89,24.37,6.50,1.00,1
00121000,23.82,24.38,7.00,1.00,1
00121500,23.87,24.41,7.50,1.00,1
00122000,23.89,24.40,8.00,1.00,1
00122500,23.88,24.36,8.50,1.00,1
00123000,23.87,24.37,9.00,1.00,0
00123500,24.05,24.32,9.50,1.00,0
00124000,24.05,24.40,10.00,1.00,0
00124500,24.03,24.35,10.50,1.00,0
00125000,24.10,24.41,11.00,1.00,0
00125500,24.11,24.40,11.50,1.00,0
00126000,24.07,24.39,12.00,1.00,0
00126500,24.11,24.41,12.50,1.00,0
00127000,24.17,24.42,13.00,1.00,0
00127500,24.12,24.40,13.50,1.00,0
00128000,24.15,24.39,14.00,1.00,0
00128500,24.15,24.38,14.50,1.00,0
00129000,24.12,24.45,15.00,1.00,0
00129500,24.09,24.37,15.50,1.00,0
00130000,24.12,24.41,0.00,1.00,0
00130500,24.14,24.41,0.50,1.00,1
00131000,23.93,24.44,1.00,1.00,1
00131500,24.00,24.37,1.50,1.00,1
00132000,24.06,24.37,1.50,1.00,1
00132500,24.00,24.37,2.00,1.00,1
00133000,23.98,24.36,2.50,1.00,1
00133500,24.07,24.36,3.00,1.00,1
00134000,24.09,24.32,3.50,1.00,1
00134500,24.07,24.40,4.00,1.00,1
00135000,24.01,24.32,4.50,1.00,1
00135500,24.05,24.36,5.00,1.00,1
00136000,24.06,24.41,5.50,1.00,1
00136500,24.08,24.34,6.00,1.00,1
00137000,24.06,24.39,6.50,1.00,1
00137500,24.08,24.36,7.00,1.00,1
00138000,24.07,24.35,7.50,1.00,1
00138500,24.09,24.31,8.00,1.00,1
00139000,24.10,24.36,8.50,1.00,0
00139500,24.24,24.40,9.00,1.00,0
00140000,24.31,24.37,9.50,1.00,0
00140500,24.34,24.40,10.00,1.00,0
00141000,24.29,24.41,10.50,1.00,0
00141500,24.31,24.34,11.00,1.00,0
00142000,24.30,24.36,11.50,1.00,0
00142500,24.36,24.34,12.00,1.00,0
00143000,24.31,24.38,12.50,1.00,0
00143500,24.31,24.34,13.00,1.00,0
00144000,24.31,24.37,13.50,1.00,0
00144500,24.34,24.36,14.00,1.00,0
00145000,24.31,24.36,14.50,1.00,0
00145500,24.36,24.35,15.00,1.00,0
00146000,24.35,24.38,15.50,1.00,0
00146500,24.36,24.41,0.00,1.00,1
00147000,24.15,24.44,0.50,1.00,1
00147500,24.15,24.40,1.00,1.00,1
00148000,24.18,24.39,1.50,1.00,1
00148500,24.18,24.38,2.00,1.00,1
00149000,24.20,24.38,2.50,1.00,1
00149500,24.22,24.34,3.00,1.00,1
00150000,24.15,24.35,3.50,1.00,1
00150500,24.26,24.44,4.00,1.00,1
00150900,24.24,24.36,4.50,1.00,1
00151400,24.26,24.37,5.00,1.00,1
00151900,24.29,24.41,5.50,1.00,1
00152400,24.29,24.32,6.00,1.00,1
00152900,24.28,24.38,6.50,1.00,1
00153400,24.26,24.36,7.00,1.00,1
00153900,24.29,24.35,7.50,1.00,1
00154400,24.29,24.32,8.00,1.00,1
00154900,24.27,24.38,8.50,1.00,0
00155400,24.59,24.46,9.00,1.00,0
00155900,24.57,24.40,9.50,1.00,0
00156400,24.51,24.40,10.00,1.00,0
00156900,24.57,24.39,10.50,1.00,0
00157400,24.57,24.37,11.00,1.00,0
00157900,24.61,24.38,11.50,1.00,0
00158400,24.59,24.39,12.00,1.00,0
00158900,24.61,24.39,12.50,1.00,0
00159400,24.59,24.41,13.00,1.00,0
00159900,24.62,24.34,13.50,1.00,0
00160400,24.69,24.41,14.00,1.00,0
00160900,24.68,24.36,14.50,1.00,0
00161400,24.69,24.44,15.00,1.00,0
00161900,24.69,24.37,15.50,1.00,0
00162400,24.71,24.36,0.00,1.00,1
00162900,24.48,24.41,0.50,1.00,1
00163400,24.46,24.37,1.00,1.00,1
00163900,24.49,24.36,1.50,1.00,1
00164400,24.51,24.38,2.00,1.00,1
00164900,24.56,24.34,2.50,1.00,1
00165400,24.60,24.40,3.00,1.00,1
00165900,24.56,24.36,3.50,1.00,1
00166400,24.60,24.45,4.00,1.00,1
00166900,24.62,24.36,4.50,1.00,1
00167400,24.59,24.39,5.00,1.00,1
00167900,24.68,24.41,5.50,1.00,1
00168400,24.67,24.39,6.00,1.00,1
00168900,24.67,24.37,6.50,1.00,1
00169400,24.66,24.37,7.00,1.00,1
00169900,24.75,24.35,7.50,1.00,1
00170400,24.75,24.37,8.00,1.00,1
00170900,24.79,24.36,8.50,1.00,0
00171400,24.94,24.35,9.00,1.00,0
00171900,24.95,24.37,9.50,1.00,0
00172400,25.00,24.35,10.00,1.00,0
00172900,24.99,24.37,10.50,1.00,0
00173400,25.03,24.37,11.00,1.00,0
00173900,25.00,24.38,11.50,1.00,0
00174400,25.04,24.39,12.00,1.00,0
00174900,25.05,24.38,12.50,1.00,0
00175400,25.05,24.36,13.00,1.00,0
00175900,25.06,24.37,13.50,1.00,0
00176400,25.06,24.40,14.00,1.00,0
00176900,25.19,24.36,14.50,1.00,0
00177400,25.11,24.35,15.00,1.00,0
00177900,25.17,24.32,15.50,1.00,0
00178400,25.16,24.40,0.00,1.00,1
00178900,24.97,24.39,0.50,1.00,1
00179400,25.05,24.39,1.00,1.00,1
00179900,25.06,24.45,1.50,1.00,1
00180400,25.03,24.35,2.00,1.00,1
00180900,25.07,24.44,2.50,1.00,1
00181400,25.11,24.38,3.00,1.00,1
00181900,25.14,24.41,3.50,1.00,1
00182400,25.14,24.48,4.00,1.00,1
00182900,25.15,24.45,4.50,1.00,1
00183400,25.17,24.44,5.00,1.00,1
00183900,25.20,24.47,5.50,1.00,1
00184400,25.21,24.40,6.00,1.00,1
00184900,25.29,24.44,6.50,1.00,1
00185400,25.27,24.31,7.00,1.00,1
00185900,25.20,24.41,7.50,1.00,1
00186400,25.28,24.37,8.00,1.00,1
00186800,25.33,24.39,8.50,1.00,0
00187300,25.58,24.48,9.00,1.00,0
00187800,25.56,24.44,9.50,1.00,0
00188300,25.55,24.46,10.00,1.00,0
00188800,25.60,24.41,10.50,1.00,0
00189300,25.66,24.37,11.00,1.00,0
00189800,25.56,24.44,11.50,1.00,0
00190300,25.67,24.40,12.00,1.00,0
00190800,25.70,24.38,12.50,1.00,0
00191300,25.68,24.44,13.00,1.00,0
00191800,25.64,24.41,13.50,1.00,0
00192300,25.77,24.40,14.00,1.00,0
00192800,25.79,24.39,14.50,1.00,0
00193300,25.78,24.45,15.00,1.00,0
00193800,25.78,24.42,15.50,1.00,0
00194300,25.82,24.44,0.00,1.00,1
00194800,25.59,24.42,0.50,1.00,1
00195300,25.62,24.35,1.00,1.00,1
00195800,25.66,24.38,1.50,1.00,1
00196300,25.65,24.34,2.00,1.00,1
00196800,25.74,24.39,2.50,1.00,1
00197300,25.70,24.42,3.00,1.00,1
00197800,25.72,24.44,3.50,1.00,1
00198300,25.77,24.36,4.00,1.00,1
00198800,25.79,24.41,4.50,1.00,1
00199300,25.84,24.45,5.00,1.00,1
00199800,25.84,24.47,5.50,1.00,1
00200300,25.88,24.36,6.00,1.00,1
00200800,25.92,24.36,6.50,1.00,1
00201300,25.91,24.37,7.00,1.00,1
00201800,25.95,24.42,7.50,1.00,1
00202300,25.91,24.42,8.00,1.00,1
00202800,25.97,24.39,8.50,1.00,0
00203300,26.18,24.40,9.00,1.00,0
00203800,26.18,24.37,9.50,1.00,0
00204300,26.17,24.36,10.00,1.00,0
00204800,26.26,24.46,10.50,1.00,0
00205300,26.27,24.42,11.00,1.00,0
00205800,26.34,24.41,11.50,1.00,0
00206300,26.29,24.39,12.00,1.00,0
00206800,26.25,24.42,12.50,1.00,0
00207300,26.44,24.36,13.00,1.00,0
00207800,26.38,24.40,13.50,1.00,0
00208300,26.41,24.39,14.00,1.00,0
00208800,26.43,24.36,14.50,1.00,0
00209300,26.50,24.40,15.00,1.00,0
00209800,26.50,24.39,15.50,1.00,0
00210300,26.55,24.39,0.00,1.00,1
00210800,26.34,24.42,0.50,1.00,1
00211300,26.33,24.38,1.00,1.00,1
00211800,26.38,24.40,1.50,1.00,1
00212300,26.44,24.41,2.00,1.00,1
00212800,26.42,24.46,2.50,1.00,1
00213300,26.46,24.34,3.00,1.00,1
00213800,26.46,24.38,3.50,1.00,1
00214300,26.43,24.34,4.00,1.00,1
00214800,26.48,24.35,4.50,1.00,1
00215300,26.52,24.37,5.00,1.00,1
00215800,26.63,24.36,5.50,1.00,1
00216300,26.61,24.34,6.00,1.00,1
00216800,26.61,24.41,6.50,1.00,1
00217300,26.64,24.44,7.00,1.00,1
00217800,26.67,24.41,7.50,1.00,1
00218300,26.73,24.36,8.00,1.00,1
00218800,26.72,24.36,8.50,1.00,0
00219300,26.97,24.37,9.00,1.00,0
00219800,27.02,24.39,9.50,1.00,0
00220300,27.00,24.31,10.00,1.00,0
00220800,27.03,24.39,10.50,1.00,0
00221300,27.09,24.41,11.00,1.00,0
00221800,27.04,24.36,11.50,1.00,0
00222300,27.16,24.39,12.00,1.00,0
00222800,27.16,24.35,12.50,1.00,0
00223300,27.13,24.38,13.00,1.00,0
00223800,27.21,24.41,13.50,1.00,0
00224300,27.17,24.31,14.00,1.00,0
00224800,27.17,24.40,14.50,1.00,0
00225300,27.17,24.39,15.00,1.00,0
00225700,27.30,24.39,15.50,1.00,0
00226200,27.26,24.40,0.00,1.00,1
00226700,27.11,24.35,0.50,1.00,1
00227200,27.07,24.37,1.00,1.00,1
00227700,27.16,24.40,1.50,1.00,1
00228200,27.16,24.40,2.00,1.00,1
00228700,27.26,24.39,2.50,1.00,1
00229200,27.24,24.36,3.00,1.00,1
00229700,27.21,24.36,3.50,1.00,1
00230200,27.30,24.41,4.00,1.00,1
00230700,27.30,24.39,4.50,1.00,1
00231200,27.35,24.41,5.00,1.00,1
00231700,27.34,24.28,5.50,1.00,1
00232200,27.41,24.38,6.00,1.00,1
00232700,27.40,24.40,6.50,1.00,1
00233200,27.42,24.40,7.00,1.00,1
00233700,27.41,24.37,7.50,1.00,1
00234200,27.44,24.36,8.00,1.00,1
00234700,27.55,24.39,8.50,1.00,0
00235200,27.76,24.44,9.00,1.00,0
00235700,27.81,24.35,9.50,1.00,0
00236200,27.82,24.44,10.00,1.00,0
00236700,27.86,24.38,10.50,1.00,0
00237200,27.93,24.38,11.00,1.00,0
00237700,27.90,24.39,11.50,1.00,0
00238200,27.90,24.34,12.00,1.00,0
00238700,27.95,24.36,12.50,1.00,0
00239200,27.98,24.37,13.00,1.00,0
00239700,28.01,24.37,13.50,1.00,0
00240200,28.02,24.40,14.00,1.00,0
00240700,28.02,24.40,14.50,1.00,0
00241200,28.05,24.39,15.00,1.00,0
00241700,28.08,24.39,15.50,1.00,0
00242200,28.06,24.40,0.00,1.00,1
00242700,27.90,24.40,0.50,1.00,1
00243200,27.92,24.39,1.00,1.00,1
00243700,27.94,24.42,1.50,1.00,1
00244200,28.00,24.39,2.00,1.00,1
00244700,28.10,24.44,2.50,1.00,1
00245200,28.09,24.39,3.00,1.00,1
00245700,28.09,24.35,3.50,1.00,1
00246200,28.14,24.40,4.00,1.00,1
00246700,28.23,24.44,4.50,1.00,1
00247200,28.18,24.42,5.00,1.00,1
00247700,28.21,24.39,5.50,1.00,1
00248200,28.25,24.40,6.00,1.00,1
00248700,28.27,24.44,6.50,1.00,1
00249200,28.24,24.41,7.00,1.00,1
00249700,28.25,24.42,7.50,1.00,1
00250200,28.34,24.39,8.00,1.00,1
00250700,28.38,24.42,8.50,1.00,0
00251200,28.60,24.35,9.00,1.00,0
00251700,28.57,24.40,9.50,1.00,0
00252200,28.60,24.38,10.00,1.00,0
00252700,28.65,24.37,10.50,1.00,0
00253200,28.74,24.38,11.00,1.00,0
00253700,28.73,24.42,11.50,1.00,0
00254200,28.74,24.41,12.00,1.00,0
00254700,28.81,24.32,12.50,1.00,0
00255200,28.87,24.46,13.00,1.00,0
00255700,28.82,24.44,13.50,1.00,0
00256200,28.89,24.38,14.00,1.00,0
00256700,28.90,24.41,14.50,1.00,0
00257200,28.90,24.40,15.00,1.00,0
00257700,28.89,24.39,15.50,1.00,0
00258200,28.93,24.37,0.00,1.00,1
00258700,28.74,24.38,0.50,1.00,1
00259200,28.78,24.42,1.00,1.00,1
00259700,28.88,24.45,1.50,1.00,1
00260200,28.89,24.36,2.00,1.00,1
00260700,28.90,24.42,2.50,1.00,1
00261200,28.93,24.44,3.00,1.00,1
00261700,29.00,24.44,3.50,1.00,1
00262100,28.98,24.36,4.00,1.00,1
00262600,29.03,24.35,4.50,1.00,1
00263100,29.00,24.41,5.00,1.00,1
00263600,29.04,24.39,5.50,1.00,1
00264100,29.04,24.41,6.00,1.00,1
00264600,29.07,24.39,6.50,1.00,1
00265100,29.08,24.36,7.00,1.00,1
00265600,29.11,24.45,7.50,1.00,1
00266100,29.18,24.35,8.00,1.00,1
00266600,29.20,24.38,8.50,1.00,0
00267100,29.46,24.45,9.00,1.00,0
00267600,29.50,24.36,9.50,1.00,0
00268100,29.56,24.38,10.00,1.00,0
00268600,29.51,24.41,10.50,1.00,0
00269100,29.59,24.41,11.00,1.00,0
00269600,29.62,24.42,11.50,1.00,0
00270100,29.62,24.42,12.00,1.00,0
00270600,29.62,24.42,12.50,1.00,0
00271100,29.75,24.42,13.00,1.00,0
00271600,29.72,24.44,13.50,1.00,0
00272100,29.69,24.38,14.00,1.00,0
00272600,29.78,24.38,14.50,1.00,0
00273100,29.81,24.38,15.00,1.00,0
00273600,29.77,24.39,15.50,1.00,0
00274100,29.88,24.39,0.00,1.00,1
00274600,29.65,24.42,0.50,1.00,1
00275100,29.67,24.35,1.00,1.00,1
00275600,29.73,24.46,1.50,1.00,1
00276100,29.73,24.38,2.00,1.00,1
00276600,29.82,24.45,2.50,1.00,1
00277100,29.81,24.44,3.00,1.00,1
00277600,29.80,24.39,3.50,1.00,1
00278100,29.81,24.42,4.00,1.00,1
00278600,29.88,24.41,4.50,1.00,1
00279100,29.91,24.39,5.00,1.00,1
00279600,29.91,24.41,5.50,1.00,1
00280100,29.92,24.36,6.00,1.00,1
00280600,29.99,24.45,6.50,1.00,1
00281100,30.07,24.38,7.00,1.00,1
00281600,30.11,24.42,7.50,1.00,1
00282100,30.14,24.42,8.00,1.00,1
00282600,30.15,24.40,8.50,1.00,1
00283100,30.15,24.38,9.00,1.00,0
00283600,30.46,24.40,9.50,1.00,0
00284100,30.39,24.37,10.00,1.00,0
00284600,30.44,24.45,10.50,1.00,0
00285100,30.48,24.38,11.00,1.00,0
00285600,30.53,24.41,11.50,1.00,0
00286100,30.57,24.38,12.00,1.00,0
00286600,30.51,24.42,12.50,1.00,0
00287100,30.58,24.45,13.00,1.00,0
00287600,30.65,24.41,13.50,1.00,0
00288100,30.70,24.38,14.00,1.00,0
00288600,30.68,24.39,14.50,1.00,0
00289100,30.77,24.41,15.00,1.00,0
00289600,30.80,24.47,15.50,1.00,0
00290100,30.77,24.40,0.00,1.00,0
00290600,30.85,24.40,0.50,1.00,1
00291100,30.64,24.35,1.00,1.00,1
00291600,30.66,24.40,1.50,1.00,1
00292100,30.68,24.32,2.00,1.00,1
00292600,30.73,24.39,2.50,1.00,1
00293100,30.73,24.47,3.00,1.00,1
00293600,30.71,24.37,3.50,1.00,1
00294100,30.77,24.41,4.00,1.00,1
00294600,30.81,24.40,4.50,1.00,1
00295100,30.88,24.41,5.00,1.00,1
00295600,30.90,24.38,5.50,1.00,1
00296100,30.88,24.46,6.00,1.00,1
00296600,30.97,24.39,6.50,1.00,1
00297100,30.97,24.44,7.00,1.00,1
00297600,31.04,24.38,7.50,1.00,1
00298000,31.07,24.36,8.00,1.00,1
00298500,31.01,24.35,8.50,1.00,1
00299000,31.04,24.39,9.00,1.00,0
00299500,31.36,24.41,9.50,1.00,0
00300000,31.39,24.39,10.00,1.00,0
00300500,31.43,24.42,10.50,1.00,0
00301000,31.42,24.40,11.00,1.00,0
00301500,31.45,24.40,11.50,1.00,0
00302000,31.54,24.36,12.00,1.00,0
00302500,31.56,24.46,12.50,1.00,0
00303000,31.60,24.39,13.00,1.00,0
00303500,31.67,24.37,13.50,1.00,0
00304000,31.66,24.41,14.00,1.00,0
00304500,31.67,24.47,14.50,1.00,0
00305000,31.73,24.42,15.00,1.00,0
00305500,31.72,24.45,15.50,1.00,0
00306000,31.79,24.40,0.00,1.00,0
00306500,31.77,24.40,0.50,1.00,1
00307000,31.53,24.40,1.00,1.00,1
00307500,31.52,24.44,1.50,1.00,1
00308000,31.60,24.36,2.00,1.00,1
00308500,31.73,24.36,2.50,1.00,1
00309000,31.68,24.36,3.00,1.00,1
00309500,31.69,24.37,3.50,1.00,1
00310000,31.76,24.45,4.00,1.00,1
00310500,31.75,24.38,4.50,1.00,1
00311000,31.85,24.42,5.00,1.00,1
00311500,31.89,24.39,5.50,1.00,1
00312000,31.89,24.40,6.00,1.00,1
00312500,31.91,24.41,6.50,1.00,1
00313000,31.92,24.44,7.00,1.00,1
00313500,31.96,24.38,7.50,1.00,1
00314000,31.99,24.40,8.00,1.00,1
00314500,31.99,24.40,8.00,1.00,1
00315000,32.08,24.38,8.50,1.00,0
00315500,32.35,24.42,9.00,1.00,0
00316000,32.35,24.38,9.50,1.00,0
00316500,32.37,24.40,10.00,1.00,0
00317000,32.43,24.39,10.50,1.00,0
00317500,32.45,24.47,11.00,1.00,0
00318000,32.47,24.42,11.50,1.00,0
00318500,32.46,24.40,12.00,1.00,0
00319000,32.55,24.44,12.50,1.00,0
